,Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,Insider_id,Ticker
77,Lore Marc E.,Executive Vice President,2020-03-10,Sale,117.41,85000.0,9979952.0,2394718.0,Mar 12 05:47 PM,1684616,WMT
78,Biggs M. Brett,Executive Vice President,2021-02-26,Sale,114.39,16205.0,1853609.0,264445.0,Feb 28 06:20 PM,1662848,WMT
79,Furner John R.,Executive Vice President,2021-02-24,Sale,116.5,50000.0,5825205.0,159548.0,Feb 26 06:33 PM,1696737,WMT
0,KEATING TIMOTHY JOHN,"EVP, Government Operations",2021-02-02,Option Exercise,71.44,21737.0,1552783.0,101817.0,Feb 04 05:54 PM,1436135,BA
1,COLBERT THEODORE III,"EVP, Pres. & CEO, BGS",2021-02-02,Sale,200.8,5000.0,1004000.0,49846.0,Feb 04 05:54 PM,1671300,BA
2,KEATING TIMOTHY JOHN,"EVP, Government Operations",2021-02-02,Sale,202.15,21737.0,4394135.0,80080.0,Feb 04 05:54 PM,1436135,BA
3,MOLLENKOPF STEVEN M,Director,2020-08-05,Buy,173.36,1152.0,199711.0,1152.0,Aug 07 05:42 PM,1434806,BA
4,Arthur Michael A.,"President, Boeing Int'l",2020-03-06,Option Exercise,0.0,23.0,0.0,4145.0,Mar 10 08:27 PM,1770619,BA
5,Arthur Michael A.,"President, Boeing Int'l",2021-02-27,Option Exercise,0.0,2395.0,0.0,6493.0,Mar 02 09:07 PM,1770619,BA
6,Arthur Michael A.,"President, Boeing Int'l",2021-02-23,Option Exercise,0.0,446.0,0.0,3712.0,Feb 25 09:03 PM,1770619,BA
0,QUAN NANCY,Senior Vice President,2021-01-04,Option Exercise,32.0,2102.0,67259.0,182381.0,Jan 06 03:25 PM,1760346,KO
1,QUAN NANCY,Senior Vice President,2021-01-04,Sale,54.26,2102.0,114055.0,180279.0,Jan 06 03:25 PM,1760346,KO
2,WEINBERG DAVID B,Director,2020-11-09,Sale,52.65,100000.0,5265150.0,1466558.0,Nov 10 01:33 PM,1633270,KO
3,WEINBERG DAVID B,Director,2020-11-06,Sale,49.75,63655.0,3166849.0,1566558.0,Nov 09 09:41 AM,1633270,KO
4,WEINBERG DAVID B,Director,2020-11-05,Sale,49.75,36345.0,1808204.0,1630213.0,Nov 09 09:41 AM,1633270,KO
5,WEINBERG DAVID B,Director,2020-11-03,Sale,49.55,100000.0,4954970.0,1666558.0,Nov 05 12:14 PM,1633270,KO
6,MURPHY JOHN,Executive VP & CFO,2020-11-02,Option Exercise,32.0,112400.0,3596519.0,258574.0,Nov 04 09:46 AM,1677318,KO
7,MURPHY JOHN,Executive VP & CFO,2020-11-02,Sale,48.78,112400.0,5482681.0,146174.0,Nov 04 09:46 AM,1677318,KO
8,WEINBERG DAVID B,Director,2020-10-27,Sale,50.12,200000.0,10023080.0,1766558.0,Oct 29 01:01 PM,1633270,KO
9,LONG ROBERT EDWARD,Senior Vice President,2020-08-12,Option Exercise,32.0,37534.0,1200994.0,82502.0,Aug 14 12:42 PM,1705232,KO
10,LONG ROBERT EDWARD,Senior Vice President,2020-08-12,Sale,48.21,37534.0,1809529.0,44968.0,Aug 14 12:42 PM,1705232,KO
11,WEINBERG DAVID B,Director,2020-08-10,Sale,48.02,50000.0,2401000.0,152930.0,Aug 11 11:15 AM,1633270,KO
12,WEINBERG DAVID B,Director,2020-08-07,Sale,48.02,50000.0,2401000.0,177930.0,Aug 11 11:15 AM,1633270,KO
13,WEINBERG DAVID B,Director,2020-07-30,Sale,48.06,100000.0,4805840.0,202930.0,Aug 03 01:27 PM,1633270,KO
14,WEINBERG DAVID B,Director,2020-07-29,Sale,48.02,200000.0,9603860.0,252930.0,Jul 30 01:25 PM,1633270,KO
15,WEINBERG DAVID B,Director,2020-07-28,Sale,48.5,101095.0,4903188.0,352930.0,Jul 30 01:25 PM,1633270,KO
16,WEINBERG DAVID B,Director,2020-07-27,Sale,48.5,98905.0,4796893.0,403477.0,Jul 28 04:05 PM,1633270,KO
17,WEINBERG DAVID B,Director,2020-07-24,Sale,48.42,400000.0,19369360.0,452930.0,Jul 28 04:05 PM,1633270,KO
18,WEINBERG DAVID B,Director,2020-05-06,Sale,45.16,75000.0,3387300.0,652930.0,May 06 04:00 PM,1633270,KO
19,WEINBERG DAVID B,Director,2020-05-05,Sale,46.04,175000.0,8056143.0,727930.0,May 06 04:00 PM,1633270,KO
20,QUAN NANCY,Senior Vice President,2020-05-04,Option Exercise,32.0,20000.0,639950.0,200279.0,May 05 04:04 PM,1760346,KO
21,WEINBERG DAVID B,Director,2020-05-04,Sale,45.05,250000.0,11263100.0,902930.0,May 06 04:00 PM,1633270,KO
22,QUAN NANCY,Senior Vice President,2020-05-04,Sale,44.74,20000.0,894852.0,180279.0,May 05 04:04 PM,1760346,KO
23,QUAN NANCY,Senior Vice President,2020-05-01,Option Exercise,32.0,10000.0,319975.0,190279.0,May 05 04:04 PM,1760346,KO
24,QUAN NANCY,Senior Vice President,2020-05-01,Sale,45.45,10000.0,454509.0,180279.0,May 05 04:04 PM,1760346,KO
25,CHANG LISA,Chief People Officer & SVP,2020-04-27,Buy,46.61,1650.0,76898.0,7476.0,Apr 28 03:09 PM,1768920,KO
26,RANDAZZA MARK,Principal Accounting Officer,2020-03-04,Option Exercise,32.0,21926.0,701577.0,62524.0,Mar 06 03:54 PM,1704612,KO
27,RANDAZZA MARK,Principal Accounting Officer,2020-03-04,Sale,57.84,21926.0,1268239.0,40598.0,Mar 06 03:54 PM,1704612,KO
28,Quincey James,Chairman and CEO,2021-02-25,Option Exercise,36.91,178232.0,6578674.0,578966.0,Feb 26 04:46 PM,1561264,KO
29,Quincey James,Chairman and CEO,2021-02-25,Sale,59.05,169538.0,10010710.0,409428.0,Feb 26 04:46 PM,1561264,KO
30,Quincey James,Chairman and CEO,2021-02-24,Option Exercise,37.61,82125.0,3088721.0,467407.0,Feb 26 04:46 PM,1561264,KO
31,Quincey James,Chairman and CEO,2021-02-24,Sale,59.08,66673.0,3939361.0,400734.0,Feb 26 04:46 PM,1561264,KO
32,MANN JENNIFER K,Senior Vice President,2021-02-14,Option Exercise,34.35,10000.0,343525.0,42049.0,Feb 19 03:31 PM,1703557,KO
33,QUAN NANCY,Senior Vice President,2021-02-14,Option Exercise,34.35,12546.0,430986.0,177595.0,Feb 19 03:35 PM,1760346,KO
34,DINKINS JAMES L,Senior Vice President,2021-02-14,Option Exercise,41.89,15305.0,641050.0,69660.0,Feb 19 03:26 PM,1137617,KO
35,QUAN NANCY,Senior Vice President,2021-02-14,Sale,60.0,12546.0,752760.0,165049.0,Feb 19 03:35 PM,1760346,KO
36,MANN JENNIFER K,Senior Vice President,2021-02-14,Sale,59.95,10000.0,599500.0,32049.0,Feb 19 03:31 PM,1703557,KO
37,DINKINS JAMES L,Senior Vice President,2021-02-14,Sale,59.95,13853.0,830487.0,55807.0,Feb 19 03:26 PM,1137617,KO
0,SHORT MARIANNE D,EVP & Chief Legal Officer,2021-01-05,Sale,348.69,9993.0,3484459.0,147756.0,Jan 06 05:38 PM,1565456,UNH
1,SHORT MARIANNE D,EVP & Chief Legal Officer,2021-01-04,Option Exercise,111.16,39213.0,4358917.0,181971.0,Jan 06 05:38 PM,1565456,UNH
2,SHORT MARIANNE D,EVP & Chief Legal Officer,2020-12-30,Sale,347.08,8562.0,2971699.0,142758.0,Dec 30 06:09 PM,1565456,UNH
3,SHORT MARIANNE D,EVP & Chief Legal Officer,2020-12-29,Option Exercise,108.97,34375.0,3745844.0,172851.0,Dec 30 06:09 PM,1565456,UNH
4,SHORT MARIANNE D,EVP & Chief Legal Officer,2020-12-29,Sale,348.0,9681.0,3368988.0,138476.0,Dec 30 06:09 PM,1565456,UNH
5,SHORT MARIANNE D,EVP & Chief Legal Officer,2020-12-28,Option Exercise,70.24,33568.0,2357816.0,167202.0,Dec 30 06:09 PM,1565456,UNH
6,BURKE RICHARD T,Director,2020-12-15,Sale,340.0,2500.0,850000.0,1336500.0,Dec 17 05:11 PM,905023,UNH
7,BURKE RICHARD T,Director,2020-12-11,Sale,336.5,3000.0,1009500.0,1339000.0,Dec 14 05:01 PM,905023,UNH
8,BURKE RICHARD T,Director,2020-12-10,Sale,342.0,2500.0,855000.0,1342000.0,Dec 14 05:01 PM,905023,UNH
9,BURKE RICHARD T,Director,2020-12-08,Sale,349.78,7000.0,2448444.0,1344500.0,Dec 10 06:27 PM,905023,UNH
10,BURKE RICHARD T,Director,2020-11-06,Sale,349.81,10000.0,3498100.0,1351500.0,Nov 10 04:26 PM,905023,UNH
11,ROOS THOMAS E,Chief Accounting Officer,2020-11-02,Option Exercise,111.16,33073.0,3676395.0,55712.0,Nov 03 04:36 PM,1651737,UNH
12,HEMSLEY STEPHEN J,Director,2020-10-23,Sale,329.47,98579.0,32478813.0,856233.0,Oct 27 05:06 PM,1180162,UNH
13,SHORT MARIANNE D,EVP & Chief Legal Officer,2020-08-28,Sale,312.34,10336.0,3228346.0,134054.0,Aug 31 04:29 PM,1565456,UNH
14,SHORT MARIANNE D,EVP & Chief Legal Officer,2020-08-27,Option Exercise,57.38,34967.0,2006406.0,163852.0,Aug 31 04:29 PM,1565456,UNH
15,BURKE RICHARD T,Director,2020-08-13,Sale,320.59,15000.0,4808820.0,1361500.0,Aug 17 04:18 PM,905023,UNH
16,SHORT MARIANNE D,EVP & Chief Legal Officer,2020-08-11,Option Exercise,57.38,18000.0,1032840.0,140885.0,Aug 12 04:23 PM,1565456,UNH
17,SHORT MARIANNE D,EVP & Chief Legal Officer,2020-08-11,Sale,321.34,12000.0,3856068.0,128885.0,Aug 12 04:23 PM,1565456,UNH
18,BURKE RICHARD T,Director,2020-07-22,Sale,303.5,10000.0,3035017.0,1376500.0,Jul 23 04:27 PM,905023,UNH
19,REX JOHN F,EVP Chief Financial Officer,2020-07-17,Option Exercise,56.04,80000.0,4483200.0,157847.0,Jul 20 09:49 PM,1676672,UNH
20,REX JOHN F,EVP Chief Financial Officer,2020-07-17,Sale,308.43,22174.0,6839105.0,88934.0,Jul 20 09:49 PM,1676672,UNH
21,HEMSLEY STEPHEN J,Director,2020-07-17,Sale,307.74,170000.0,52315800.0,739059.0,Jul 20 09:48 PM,1180162,UNH
22,HEMSLEY STEPHEN J,Director,2020-07-16,Sale,307.04,59012.0,18118773.0,909059.0,Jul 20 09:48 PM,1180162,UNH
23,HEMSLEY STEPHEN J,Director,2020-05-11,Sale,289.11,45637.0,13194022.0,967485.0,May 12 04:32 PM,1180162,UNH
24,BURKE RICHARD T,Director,2020-03-20,Sale,228.39,10000.0,2283921.0,1386500.0,Mar 23 05:23 PM,905023,UNH
25,BURKE RICHARD T,Director,2020-03-19,Sale,224.4,5000.0,1122000.0,1396500.0,Mar 20 05:00 PM,905023,UNH
26,BURKE RICHARD T,Director,2020-03-18,Sale,212.0,5000.0,1060000.0,1401500.0,Mar 20 05:00 PM,905023,UNH
27,BURKE RICHARD T,Director,2020-03-17,Sale,240.1,10000.0,2401037.0,1406500.0,Mar 18 04:26 PM,905023,UNH
28,BURKE RICHARD T,Director,2020-03-16,Sale,237.0,5000.0,1185000.0,1416500.0,Mar 18 04:26 PM,905023,UNH
29,BURKE RICHARD T,Director,2021-02-19,Sale,306.04,10000.0,3060385.0,1421500.0,Feb 21 04:11 PM,905023,UNH
0,Sneed Michael E,"EVP, Global Corp Aff & COO",2020-12-09,Option Exercise,62.2,54662.0,3399976.0,110741.0,Dec 10 06:19 PM,1745939,JNJ
1,Sneed Michael E,"EVP, Global Corp Aff & COO",2020-12-09,Sale,152.93,54662.0,8359460.0,56079.0,Dec 10 06:19 PM,1745939,JNJ
2,Wengel Kathryn E,"EVP, Chief GSC Officer",2020-09-02,Option Exercise,63.75,16115.0,1027323.0,74535.0,Sep 04 02:58 PM,1745955,JNJ
3,Wengel Kathryn E,"EVP, Chief GSC Officer",2020-09-02,Sale,153.52,16115.0,2473938.0,58420.0,Sep 04 02:58 PM,1745955,JNJ
4,McEvoy Ashley,"EVP, WW Chair, Medical Devices",2020-07-28,Sale,147.47,29000.0,4276630.0,21682.0,Jul 28 06:43 PM,1745936,JNJ
5,JOHNSON & JOHNSON,10% Owner,2020-06-30,Buy,17.0,725000.0,12325000.0,3670516.0,Jul 02 04:58 PM,200406,JNJ
6,PEREZ WILLIAM D,Director,2020-03-13,Buy,127.69,500.0,63843.0,16030.0,Mar 17 04:24 PM,1184649,JNJ
7,Mongon Thibaut,"Exec VP, WW Chair, Consumer",2021-02-21,Option Exercise,90.44,19224.0,1738619.0,75039.0,Feb 25 04:23 PM,1768503,JNJ
8,Mongon Thibaut,"Exec VP, WW Chair, Consumer",2021-02-21,Sale,147.96,39224.0,5803583.0,35815.0,Feb 25 04:23 PM,1768503,JNJ
9,Ullmann Michael H,"Exec VP, General Counsel",2021-02-13,Option Exercise,0.0,20326.0,0.0,152697.0,Feb 18 05:03 PM,1537710,JNJ
10,Wolk Joseph J,"Exec VP, CFO",2021-02-13,Option Exercise,0.0,7080.0,0.0,21387.0,Feb 18 05:03 PM,1744564,JNJ
11,Wengel Kathryn E,"EVP, Chief GSC Officer",2021-02-13,Option Exercise,0.0,15809.0,0.0,65532.0,Feb 18 05:03 PM,1745955,JNJ
12,Fasolo Peter,"Exec VP, Chief HR Officer",2021-02-13,Option Exercise,0.0,22231.0,0.0,110559.0,Feb 18 05:03 PM,1509999,JNJ
13,Decker Robert J,"Controller, CAO",2021-02-13,Option Exercise,0.0,1499.0,0.0,13946.0,Feb 18 05:03 PM,1798703,JNJ
14,Duato Joaquin,"Vice Chair, Exec Committee",2021-02-13,Option Exercise,0.0,105668.0,0.0,220373.0,Feb 18 05:03 PM,1673401,JNJ
15,Gorsky Alex,"Chairman, CEO",2021-02-13,Option Exercise,0.0,107016.0,0.0,496472.0,Feb 18 05:03 PM,1453149,JNJ
16,McEvoy Ashley,"EVP, WW Chair, Medical Devices",2021-02-13,Option Exercise,0.0,13747.0,0.0,56496.0,Feb 18 05:03 PM,1745936,JNJ
17,Mongon Thibaut,"Exec VP, WW Chair, Consumer",2021-02-13,Option Exercise,0.0,3692.0,0.0,57259.0,Feb 18 05:03 PM,1768503,JNJ
18,Sneed Michael E,"EVP, Global Corp Aff & COO",2021-02-13,Option Exercise,0.0,11836.0,0.0,61219.0,Feb 18 05:03 PM,1745939,JNJ
19,Stoffels Paulus,"Vice Chair, Exec Committee",2021-02-13,Option Exercise,0.0,39381.0,0.0,270900.0,Feb 18 05:03 PM,1559387,JNJ
20,Taubert Jennifer L,"EVP, WW Chair, Pharmaceuticals",2021-02-13,Option Exercise,0.0,16084.0,0.0,115813.0,Feb 18 05:03 PM,1745938,JNJ
0,Sreeram Attiganal N,Senior Vice President / CTO,2020-11-23,Option Exercise,46.6,33510.0,1561566.0,98095.0,Nov 25 05:07 PM,1588278,DOW
1,HOLICKI PETER,Senior Vice President,2020-11-18,Sale,55.99,6836.0,382761.0,50670.0,Nov 19 08:02 PM,1600097,DOW
2,HOLICKI PETER,Senior Vice President,2020-11-17,Option Exercise,38.87,13920.0,541070.0,69240.0,Nov 19 08:02 PM,1600097,DOW
3,Ungerleider Howard I,President and CFO,2020-11-10,Option Exercise,38.87,7000.0,272090.0,102586.0,Nov 12 09:03 PM,1514396,DOW
4,Ungerleider Howard I,President and CFO,2020-11-09,Option Exercise,38.87,11363.0,441680.0,105270.0,Nov 12 09:03 PM,1514396,DOW
5,Fitterling James R,Chairman and CEO,2020-09-15,Option Exercise,38.87,116590.0,4531853.0,166663.0,Sep 17 05:21 PM,1490029,DOW
6,Edmonds Ronald C,Controller and Vice President,2020-09-02,Option Exercise,34.43,36056.0,1241408.0,69657.0,Sep 04 04:18 PM,1476281,DOW
7,Donoso Diego,"President, Pkg & Spec Plastics",2020-06-09,Option Exercise,38.87,11452.0,445139.0,20179.0,Jun 11 06:08 PM,1809708,DOW
8,Gregorio Mauro,"President, Perf Mat & Coatings",2020-06-05,Option Exercise,38.87,7503.0,291642.0,19060.0,Jun 09 07:04 PM,1809712,DOW
9,Gregorio Mauro,"President, Perf Mat & Coatings",2020-06-03,Option Exercise,38.87,7503.0,291642.0,19060.0,Jun 05 05:33 PM,1809712,DOW
10,Fitterling James R,Chief Executive Officer,2020-03-13,Buy,24.61,20000.0,492166.0,151941.0,Mar 16 08:02 AM,1490029,DOW
11,BUSH WESLEY G,Director,2020-03-12,Buy,24.61,20450.0,503285.0,20450.0,Mar 16 08:02 AM,1216503,DOW
12,FETTIG JEFF M,Director,2020-03-12,Buy,24.62,8100.0,199446.0,26550.0,Mar 16 08:02 AM,1224295,DOW
13,FETTIG JEFF M,Director,2021-02-28,Buy,38.13,15000.0,571950.0,22500.0,Mar 03 05:11 PM,1224295,DOW
14,Ungerleider Howard I,President and CFO,2021-02-12,Option Exercise,28.14,22115.0,622316.0,155904.0,Feb 14 05:09 PM,1514396,DOW
0,Martinez Maria,"EVP, Chief Customer Exp Offcr",2020-12-16,Sale,45.0,4000.0,180000.0,312446.0,Dec 16 06:48 PM,1572528,CSCO
1,Martinez Maria,"EVP, Chief Customer Exp Offcr",2020-12-15,Sale,44.49,6000.0,266930.0,316446.0,Dec 16 06:48 PM,1572528,CSCO
2,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2020-12-14,Sale,44.81,268.0,12010.0,182474.0,Dec 14 06:53 PM,1231879,CSCO
3,BHATT PRAT,"SVP, Corp. Controller & CAO",2020-12-14,Sale,44.8,468.0,20964.0,122763.0,Dec 14 06:45 PM,1469167,CSCO
4,Martinez Maria,"EVP, Chief Customer Exp Offcr",2020-12-01,Sale,44.0,2000.0,88000.0,327044.0,Dec 01 08:04 PM,1572528,CSCO
5,Kramer Kelly A.,EVP and CFO,2020-11-27,Sale,42.81,45000.0,1926617.0,297078.0,Dec 01 08:02 PM,1629885,CSCO
6,Tan Irving,"EVP, Chief of Operations",2020-11-24,Sale,42.37,3841.0,162762.0,167538.0,Nov 24 06:45 PM,1729518,CSCO
7,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2020-11-24,Sale,42.37,5330.0,225841.0,182995.0,Nov 24 06:42 PM,1231879,CSCO
8,BHATT PRAT,"SVP, Corp. Controller & CAO",2020-11-24,Sale,42.38,21146.0,896138.0,123693.0,Nov 24 06:41 PM,1469167,CSCO
9,Martinez Maria,"EVP, Chief Customer Exp Offcr",2020-11-19,Sale,40.97,4000.0,163875.0,329044.0,Nov 19 07:34 PM,1572528,CSCO
10,Robbins Charles,Chairman and CEO,2020-11-19,Sale,41.04,242774.0,9964416.0,628331.0,Nov 19 07:35 PM,1559655,CSCO
11,Tan Irving,"EVP, Chief of Operations",2020-11-17,Sale,42.09,47887.0,2015679.0,175651.0,Nov 19 07:36 PM,1729518,CSCO
12,Martinez Maria,"EVP, Chief Customer Exp Offcr",2020-11-17,Sale,42.09,3000.0,126268.0,333044.0,Nov 19 07:34 PM,1572528,CSCO
13,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2020-11-17,Sale,42.09,40706.0,1713442.0,193589.0,Nov 19 07:33 PM,1231879,CSCO
14,Tan Irving,"EVP, Chief of Operations",2020-09-15,Sale,40.68,3551.0,144445.0,118360.0,Sep 15 05:11 PM,1729518,CSCO
15,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2020-09-14,Sale,40.26,346.0,13930.0,152650.0,Sep 14 07:25 PM,1231879,CSCO
16,Kramer Kelly A.,EVP and CFO,2020-08-26,Sale,42.01,45000.0,1890401.0,228732.0,Aug 27 05:35 PM,1629885,CSCO
17,Robbins Charles,Chairman and CEO,2020-08-19,Sale,42.1,7806.0,328608.0,462094.0,Aug 19 06:05 PM,1559655,CSCO
18,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2020-08-17,Sale,42.12,2791.0,117549.0,153170.0,Aug 19 06:03 PM,1231879,CSCO
19,Martinez Maria,"EVP, Chief Customer Exp Offcr",2020-08-17,Sale,42.09,3000.0,126271.0,182300.0,Aug 19 06:04 PM,1572528,CSCO
20,BHATT PRAT,"SVP, Corp. Controller & CAO",2020-08-17,Sale,42.11,2873.0,120986.0,82006.0,Aug 19 06:02 PM,1469167,CSCO
21,Tan Irving,"EVP, Chief of Operations",2020-08-17,Sale,42.08,4141.0,174272.0,125860.0,Aug 19 06:06 PM,1729518,CSCO
22,BHATT PRAT,"SVP, Corp. Controller & CAO",2020-06-15,Sale,44.87,5703.0,255878.0,85613.0,Jun 17 05:12 PM,1469167,CSCO
23,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2020-06-12,Sale,45.07,346.0,15594.0,156150.0,Jun 12 06:50 PM,1231879,CSCO
24,Tan Irving,"EVP, Chief of Operations",2020-05-18,Sale,44.99,4142.0,186367.0,134091.0,May 20 05:20 PM,1729518,CSCO
25,MCGEARY RODERICK C,Director,2020-05-18,Sale,45.1,8491.0,382902.0,99622.0,May 20 05:18 PM,1206884,CSCO
26,Martinez Maria,"EVP, Chief Customer Exp Offcr",2020-05-18,Sale,45.04,5000.0,225183.0,190126.0,May 20 05:17 PM,1572528,CSCO
27,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2020-05-18,Sale,45.01,2623.0,118072.0,156671.0,May 20 05:16 PM,1231879,CSCO
28,BHATT PRAT,"SVP, Corp. Controller & CAO",2020-05-18,Sale,45.0,2356.0,106023.0,94331.0,May 20 05:15 PM,1469167,CSCO
29,Kramer Kelly A.,EVP and CFO,2021-02-27,Sale,41.17,70000.0,2881788.0,279741.0,Feb 28 05:09 PM,1629885,CSCO
30,Martinez Maria,"EVP, Chief Customer Exp Offcr",2021-02-18,Sale,46.53,5000.0,232659.0,199321.0,Feb 20 05:44 PM,1572528,CSCO
31,Tan Irving,"EVP, Chief of Operations",2021-02-18,Sale,46.52,4079.0,189774.0,142840.0,Feb 20 05:42 PM,1729518,CSCO
32,Robbins Charles,Chairman and CEO,2021-02-18,Sale,46.53,3910.0,181919.0,482332.0,Feb 20 05:40 PM,1559655,CSCO
33,Goeckeler David,"EVP, Networking and Security",2021-02-18,Sale,46.7,40000.0,1868024.0,330050.0,Feb 20 05:29 PM,1713941,CSCO
34,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2021-02-18,Sale,46.52,1577.0,73357.0,33165.0,Feb 20 05:27 PM,1231879,CSCO
35,CHANDLER MARK D,"EVP, LglSrvs & GenCnsl",2021-02-18,Sale,46.52,42783.0,1990453.0,160128.0,Feb 20 05:27 PM,1231879,CSCO
36,BHATT PRAT,"SVP, Corp. Controller & CAO",2021-02-18,Sale,46.53,4206.0,195725.0,97937.0,Feb 20 05:25 PM,1469167,CSCO
0,Abston Chris L,VP: CORP CONTROLLER,2021-01-07,Option Exercise,56.4,30000.0,1692000.0,33363.0,Jan 08 04:20 PM,1650187,NKE
1,Abston Chris L,VP: CORP CONTROLLER,2021-01-07,Sale,145.0,30000.0,4350000.0,3363.0,Jan 08 04:20 PM,1650187,NKE
2,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-12-30,Option Exercise,22.93,130000.0,2980250.0,1532001.0,Dec 31 04:22 PM,1236641,NKE
3,Abston Chris L,VP: CORP CONTROLLER,2020-12-30,Option Exercise,56.4,20000.0,1128000.0,23363.0,Dec 31 04:24 PM,1650187,NKE
4,Abston Chris L,VP: CORP CONTROLLER,2020-12-30,Sale,142.16,20000.0,2843200.0,3363.0,Dec 31 04:24 PM,1650187,NKE
5,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-12-30,Sale,141.27,130000.0,18365505.0,1423635.0,Dec 31 04:22 PM,1236641,NKE
6,Matheson Monique S.,EVP: HR,2020-12-28,Option Exercise,38.76,28500.0,1104660.0,172626.0,Dec 29 04:24 PM,1713178,NKE
7,Matheson Monique S.,EVP: HR,2020-12-28,Sale,142.54,28500.0,4062390.0,144126.0,Dec 29 04:24 PM,1713178,NKE
8,Krane Hilary K,"EVP, CAO & General Counsel",2020-12-22,Option Exercise,35.94,41500.0,1491638.0,175185.0,Dec 23 05:04 PM,1487557,NKE
9,Krane Hilary K,"EVP, CAO & General Counsel",2020-12-22,Sale,142.84,41500.0,5928010.0,150185.0,Dec 23 05:04 PM,1487557,NKE
10,Campion Andrew,CHIEF OPERATING OFFICER,2020-12-08,Option Exercise,56.4,120000.0,6768000.0,248592.0,Dec 09 04:48 PM,1650153,NKE
11,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-12-08,Option Exercise,59.1,22500.0,1329750.0,151333.0,Dec 09 04:51 PM,1585322,NKE
12,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-12-08,Sale,140.0,22500.0,3150000.0,128833.0,Dec 09 04:51 PM,1585322,NKE
13,Campion Andrew,CHIEF OPERATING OFFICER,2020-12-08,Sale,140.0,120000.0,16800000.0,128592.0,Dec 09 04:48 PM,1650153,NKE
14,COOK TIMOTHY D,Director,2020-11-30,Option Exercise,23.43,52000.0,1218240.0,59433.0,Dec 01 04:19 PM,1214156,NKE
15,COOK TIMOTHY D,Director,2020-11-30,Sale,133.91,52000.0,6963320.0,31433.0,Dec 01 04:19 PM,1214156,NKE
16,Krane Hilary K,"EVP, CAO & General Counsel",2020-10-28,Sale,123.3,5670.0,699111.0,150185.0,Oct 30 04:34 PM,1487557,NKE
17,Krane Hilary K,"EVP, CAO & General Counsel",2020-10-14,Option Exercise,31.68,11000.0,348425.0,166855.0,Oct 15 04:21 PM,1487557,NKE
18,Krane Hilary K,"EVP, CAO & General Counsel",2020-10-14,Sale,129.53,11000.0,1424830.0,155855.0,Oct 15 04:21 PM,1487557,NKE
19,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-10-07,Option Exercise,22.93,75000.0,1719375.0,1498635.0,Oct 09 04:11 PM,1236641,NKE
20,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-10-07,Sale,129.9,75000.0,9742500.0,1423635.0,Oct 09 04:11 PM,1236641,NKE
21,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-10-06,Option Exercise,57.87,30000.0,1736100.0,158833.0,Oct 07 05:12 PM,1585322,NKE
22,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-10-06,Sale,130.0,30000.0,3900000.0,128833.0,Oct 07 05:12 PM,1585322,NKE
23,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-10-05,Option Exercise,22.93,75000.0,1719375.0,1498635.0,Oct 07 05:10 PM,1236641,NKE
24,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-10-05,Sale,128.38,75000.0,9628500.0,1423635.0,Oct 07 05:10 PM,1236641,NKE
25,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-10-02,Option Exercise,22.93,75000.0,1719375.0,1498635.0,Oct 05 04:44 PM,1236641,NKE
26,KNIGHT PHILIP H,Chairman Emeritus,2020-10-02,Sale,125.31,800000.0,100248000.0,3335687.0,Oct 06 04:16 PM,903855,NKE
27,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-10-02,Sale,126.51,75000.0,9488250.0,1423635.0,Oct 05 04:44 PM,1236641,NKE
28,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-09-28,Option Exercise,22.93,95000.0,2177875.0,1518635.0,Sep 30 04:36 PM,1236641,NKE
29,Campion Andrew,CHIEF OPERATING OFFICER,2020-09-28,Option Exercise,38.76,80000.0,3100800.0,208290.0,Sep 30 04:38 PM,1650153,NKE
30,Campion Andrew,CHIEF OPERATING OFFICER,2020-09-28,Sale,125.58,80000.0,10046400.0,128290.0,Sep 30 04:38 PM,1650153,NKE
31,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-09-28,Sale,125.17,95000.0,11891150.0,1423635.0,Sep 30 04:36 PM,1236641,NKE
